paper,year,word,ctx_freq,PMI
Figaro : journal non politique,1922,prison,3,8.27
Figaro : journal non politique,1922,union,6,8.24
Figaro : journal non politique,1922,nombre,3,6.16
Figaro : journal non politique,1922,sans,4,5.139
Figaro : journal non politique,1922,contre,9,6.573
Figaro : journal non politique,1922,militants,3,9.809
Figaro : journal non politique,1922,assises,3,9.536
Figaro : journal non politique,1922,bouvet,6,15.011
Figaro : journal non politique,1922,juge,3,8.034
Figaro : journal non politique,1922,instruction,3,7.905
Figaro : journal non politique,1922,fait,3,4.53
Figaro : journal non politique,1922,jamais,3,6.513
Figaro : journal non politique,1922,mettre,3,7.458
Figaro : journal non politique,1922,dit,3,5.241
Figaro : journal non politique,1922,chez,4,6.596
Figaro : journal non politique,1922,cour,3,7.187
Figaro : journal non politique,1923,span,239,2.596
Figaro : journal non politique,1923,style,136,2.783
Figaro : journal non politique,1923,color,132,2.74
Figaro : journal non politique,1923,slategray,137,2.793
Figaro : journal non politique,1923,p,83,3.782
Figaro : journal non politique,1923,germaine,4,11.106
Figaro : journal non politique,1923,berton,5,13.263
Figaro : journal non politique,1923,plus,6,4.201
Figaro : journal non politique,1923,parti,6,6.867
Figaro : journal non politique,1923,communistes,6,9.559
Figaro : journal non politique,1923,journal,3,6.151
Figaro : journal non politique,1923,a,19,4.022
Figaro : journal non politique,1923,taupin,4,15.672
Figaro : journal non politique,1923,propagande,6,9.043
Figaro : journal non politique,1923,autre,3,5.44
Figaro : journal non politique,1923,milieux,3,9.007
Figaro : journal non politique,1923,rue,5,5.346
Figaro : journal non politique,1923,deux,6,5.399
Figaro : journal non politique,1923,gohory,8,21.612
Figaro : journal non politique,1923,ni,4,6.28
Figaro : journal non politique,1923,tracts,4,11.718
Figaro : journal non politique,1923,georges,3,7.342
Figaro : journal non politique,1923,comme,6,5.266
Figaro : journal non politique,1923,voici,3,6.886
Figaro : journal non politique,1923,milieu,3,7.914
Figaro : journal non politique,1923,bouvet,6,14.83
Figaro : journal non politique,1923,tout,3,4.117
Figaro : journal non politique,1923,jour,3,5.401
Figaro : journal non politique,1923,où,3,4.572
Figaro : journal non politique,1923,contre,3,4.808
Figaro : journal non politique,1923,tous,3,4.425
Figaro : journal non politique,1923,cet,3,5.893
Figaro : journal non politique,1923,chez,5,6.737
Figaro : journal non politique,1923,i,3,2.909
Figaro : journal non politique,1923,suicidé,3,12.206
Figaro : journal non politique,1923,jeune,4,7.092
Figaro : journal non politique,1923,union,5,7.797
Figaro : journal non politique,1923,secrétaire,3,7.163
Figaro : journal non politique,1923,car,3,6.278
Figaro : journal non politique,1924,slategray,90,2.762
Figaro : journal non politique,1924,span,165,2.636
Figaro : journal non politique,1924,style,86,2.696
Figaro : journal non politique,1924,color,89,2.746
Figaro : journal non politique,1924,léon,3,7.781
Figaro : journal non politique,1924,daudet,3,9.056
Figaro : journal non politique,1924,comme,3,4.84
Figaro : journal non politique,1924,p,59,3.864
Figaro : journal non politique,1924,trois,3,6.118
Figaro : journal non politique,1924,condamnés,3,10.514
Figaro : journal non politique,1924,a,13,4.049
Figaro : journal non politique,1924,où,3,5.146
Figaro : journal non politique,1924,menées,3,12.095
Figaro : journal non politique,1924,contre,6,6.382
Figaro : journal non politique,1924,jean,6,8.212
Figaro : journal non politique,1924,gruffy,4,17.246
Figaro : journal non politique,1924,point,3,6.504
Figaro : journal non politique,1924,milieux,3,9.581
Figaro : journal non politique,1924,bonomini,6,19.817
Figaro : journal non politique,1924,paris,3,4.772
Figaro : journal non politique,1924,avoir,3,5.931
Figaro : journal non politique,1924,communistes,6,10.133
Figaro : journal non politique,1924,passage,3,8.878
Figaro : journal non politique,1924,jeune,3,7.251
Figaro : journal non politique,1924,réunion,3,7.278
Figaro : journal non politique,1924,chez,3,6.574
Figaro : journal non politique,1924,tracts,3,11.878
Figaro : journal non politique,1925,color,101,2.291
Figaro : journal non politique,1925,slategray,101,2.291
Figaro : journal non politique,1925,span,201,2.284
Figaro : journal non politique,1925,sans,4,4.896
Figaro : journal non politique,1925,p,62,3.299
Figaro : journal non politique,1925,propagande,15,10.303
Figaro : journal non politique,1925,style,99,2.262
Figaro : journal non politique,1925,philippe,6,10.132
Figaro : journal non politique,1925,daudet,6,9.42
Figaro : journal non politique,1925,après,5,5.334
Figaro : journal non politique,1925,femme,3,6.49
Figaro : journal non politique,1925,jeune,15,8.937
Figaro : journal non politique,1925,faure,4,9.96
Figaro : journal non politique,1925,enfant,4,8.05
Figaro : journal non politique,1925,contre,9,6.331
Figaro : journal non politique,1925,lariboisière,3,12.742
Figaro : journal non politique,1925,flaoutter,3,13.616
Figaro : journal non politique,1925,menées,5,12.196
Figaro : journal non politique,1925,communistes,5,9.233
Figaro : journal non politique,1925,arrêter,4,9.341
Figaro : journal non politique,1925,si,3,4.077
Figaro : journal non politique,1925,dangereux,3,9.858
Figaro : journal non politique,1925,commettre,4,11.612
Figaro : journal non politique,1925,attentat,6,10.867
Figaro : journal non politique,1925,heures,4,5.223
Figaro : journal non politique,1925,comme,8,5.619
Figaro : journal non politique,1925,dit,7,6.221
Figaro : journal non politique,1925,appliquée,3,11.254
Figaro : journal non politique,1925,désobéissance,3,13.207
Figaro : journal non politique,1925,but,13,9.73
Figaro : journal non politique,1925,bellanger,3,14.146
Figaro : journal non politique,1925,a,15,3.619
Figaro : journal non politique,1925,gérant,3,9.809
Figaro : journal non politique,1925,entre,3,5.376
Figaro : journal non politique,1925,envoyé,3,8.383
Figaro : journal non politique,1925,qualification,4,14.604
Figaro : journal non politique,1925,gruffy,5,16.931
Figaro : journal non politique,1925,police,6,7.823
Figaro : journal non politique,1925,leurs,3,5.025
Figaro : journal non politique,1925,bien,4,4.753
Figaro : journal non politique,1925,vidal,7,12.558
Figaro : journal non politique,1925,voulait,3,8.79
Figaro : journal non politique,1925,espagnol,3,9.402
Figaro : journal non politique,1925,vers,3,6.182
Figaro : journal non politique,1925,chez,7,7.16
Figaro : journal non politique,1925,libertaire,3,13.323
Figaro : journal non politique,1925,étudier,3,9.989
Figaro : journal non politique,1925,aller,3,7.493
Figaro : journal non politique,1925,ni,6,6.803
Figaro : journal non politique,1925,devait,4,8.061
Figaro : journal non politique,1925,jamais,3,6.27
Figaro : journal non politique,1925,confié,3,10.836
Figaro : journal non politique,1926,span,104,2.34
Figaro : journal non politique,1926,style,55,2.421
Figaro : journal non politique,1926,color,49,2.255
Figaro : journal non politique,1926,slategray,48,2.225
Figaro : journal non politique,1926,dangereux,4,11.28
Figaro : journal non politique,1926,tout,4,5.476
Figaro : journal non politique,1926,p,46,3.875
Figaro : journal non politique,1926,arrêtés,3,10.6
Figaro : journal non politique,1926,italiens,7,10.91
Figaro : journal non politique,1926,a,12,4.304
Figaro : journal non politique,1926,propagande,4,9.402
Figaro : journal non politique,1926,deux,5,6.08
Figaro : journal non politique,1926,espagnols,7,12.097
Figaro : journal non politique,1926,italien,5,10.153
Figaro : journal non politique,1926,contre,7,6.975
Figaro : journal non politique,1926,but,3,8.621
Figaro : journal non politique,1926,lucetti,3,20.66
Figaro : journal non politique,1926,tous,3,5.369
Figaro : journal non politique,1927,span,184,2.198
Figaro : journal non politique,1927,faveur,3,7.902
Figaro : journal non politique,1927,deux,39,8.078
Figaro : journal non politique,1927,exécution,5,9.558
Figaro : journal non politique,1927,italiens,6,9.722
Figaro : journal non politique,1927,style,88,2.134
Figaro : journal non politique,1927,color,83,2.049
Figaro : journal non politique,1927,slategray,87,2.117
Figaro : journal non politique,1927,boston,5,13.659
Figaro : journal non politique,1927,p,69,3.495
Figaro : journal non politique,1927,comme,9,5.83
Figaro : journal non politique,1927,propagande,17,10.524
Figaro : journal non politique,1927,peut,3,5.127
Figaro : journal non politique,1927,condamnés,7,11.14
Figaro : journal non politique,1927,manifestations,4,9.672
Figaro : journal non politique,1927,vanzetti,9,15.219
Figaro : journal non politique,1927,côté,3,7.189
Figaro : journal non politique,1927,hier,3,5.131
Figaro : journal non politique,1927,sacco,7,14.66
Figaro : journal non politique,1927,but,8,9.071
Figaro : journal non politique,1927,contre,4,5.202
Figaro : journal non politique,1927,où,3,4.551
Figaro : journal non politique,1927,a,12,3.338
Figaro : journal non politique,1927,jamais,3,6.312
Figaro : journal non politique,1927,menace,4,9.616
Figaro : journal non politique,1927,espagnol,3,9.443
Figaro : journal non politique,1927,gimenez,4,18.239
Figaro : journal non politique,1927,si,3,4.118
Figaro : journal non politique,1927,moitié,4,9.543
Figaro : journal non politique,1927,anarchie,3,10.846
Figaro : journal non politique,1927,dit,3,5.04
Figaro : journal non politique,1927,tout,3,4.096
Figaro : journal non politique,1927,milieux,3,8.986
Figaro : journal non politique,1927,trois,3,5.522
Figaro : journal non politique,1927,espagnols,3,9.909
Figaro : journal non politique,1927,amis,3,6.936
Figaro : journal non politique,1927,communistes,11,10.412
Figaro : journal non politique,1927,communiste,6,9.022
Figaro : journal non politique,1927,militants,3,9.607
Figaro : journal non politique,1927,crime,3,8.274
Figaro : journal non politique,1927,liberté,3,7.266
Figaro : journal non politique,1927,bien,3,4.379
Figaro : journal non politique,1927,révolutionnaires,3,9.492
Figaro : journal non politique,1927,plus,3,3.18
Figaro : journal non politique,1927,mm,4,6.048
Figaro : journal non politique,1927,cet,6,6.872
Figaro : journal non politique,1927,lecoin,5,17.278
Figaro : journal non politique,1928,p,21,3.639
Figaro : journal non politique,1928,espagnols,3,11.769
Figaro : journal non politique,1928,ascaso,3,19.632
Figaro : journal non politique,1928,slategray,15,1.442
Figaro : journal non politique,1928,span,23,1.058
Figaro : journal non politique,1928,arrêtés,3,11.495
Figaro : journal non politique,1928,france,3,6.588
Figaro : journal non politique,1928,style,14,1.342
Figaro : journal non politique,1928,color,16,1.535
Figaro : journal non politique,1928,but,4,9.932
Figaro : journal non politique,1928,propagande,7,11.105
Figaro : journal non politique,1928,contre,3,6.647
Figaro : journal non politique,1928,a,9,4.784
Figaro : journal non politique,1928,condamné,3,10.478
Figaro : journal non politique,1928,bien,3,6.24
Figaro : journal non politique,1929,slategray,25,2.129
Figaro : journal non politique,1929,span,47,2.04
Figaro : journal non politique,1929,style,23,2.009
Figaro : journal non politique,1929,color,24,2.07
Figaro : journal non politique,1929,but,10,11.204
Figaro : journal non politique,1929,propagande,13,11.948
Figaro : journal non politique,1929,a,6,4.149
Figaro : journal non politique,1929,contre,3,6.598
Figaro : journal non politique,1929,communistes,4,10.763
Figaro : journal non politique,1929,p,10,2.519
Figaro : journal non politique,1929,milieux,4,11.211
Figaro : journal non politique,1930,deux,3,5.679
Figaro : journal non politique,1930,plus,3,4.481
Figaro : journal non politique,1930,après,3,5.94
Figaro : journal non politique,1930,span,37,1.185
Figaro : journal non politique,1930,style,17,1.063
Figaro : journal non politique,1930,color,21,1.368
Figaro : journal non politique,1930,p,39,3.973
Figaro : journal non politique,1930,contre,3,6.088
Figaro : journal non politique,1930,quatre,3,7.721
Figaro : journal non politique,1930,slategray,16,0.976
Figaro : journal non politique,1930,but,4,9.372
Figaro : journal non politique,1930,propagande,8,10.738
Figaro : journal non politique,1930,milieux,6,11.287
Figaro : journal non politique,1930,diverses,4,9.657
Figaro : journal non politique,1930,perquisitions,3,12.907
Figaro : journal non politique,1930,police,3,8.165
Figaro : journal non politique,1930,lieu,3,6.95
Figaro : journal non politique,1930,italien,4,10.167
Figaro : journal non politique,1930,a,7,3.862
Figaro : journal non politique,1930,italiens,7,11.246
Figaro : journal non politique,1930,espagnols,3,11.21
Figaro : journal non politique,1930,bernieri,3,19.795
Figaro : journal non politique,1931,a,13,4.721
Figaro : journal non politique,1931,span,34,1.029
Figaro : journal non politique,1931,ancien,4,8.59
Figaro : journal non politique,1931,p,38,3.901
Figaro : journal non politique,1931,color,18,1.111
Figaro : journal non politique,1931,slategray,20,1.263
Figaro : journal non politique,1931,autres,3,6.813
Figaro : journal non politique,1931,dont,4,6.362
Figaro : journal non politique,1931,style,18,1.111
Figaro : journal non politique,1931,schirru,13,22.803
Figaro : journal non politique,1931,propagande,4,9.704
Figaro : journal non politique,1931,autre,3,6.686
Figaro : journal non politique,1931,italien,6,10.718
Figaro : journal non politique,1931,condamné,4,10.299
Figaro : journal non politique,1931,dit,3,6.307
Figaro : journal non politique,1931,tous,3,5.671
Figaro : journal non politique,1932,span,20,1.075
